4201,11291,39,"7908228802822","1.960","0.000","0.000"
4202,10751,39,"7898279790776","4.320","0.000","0.000"
4203,1026,57,"000000000000400091","4.050","0.000","0.000"
4204,3406,56,"68422183","66.490","4.000","0.000"
4205,9130,56,"68415098","63.700","4.000","0.000"
4206,9129,56,"68415093","63.700","4.000","0.000"
4207,10662,56,"68415094","63.700","4.000","0.000"
4208,10662,56,"7891150061033","15.930","0.000","0.000"
4209,8856,70,"013100","11.710","0.000","0.000"
4210,11068,70,"013439","14.150","0.000","0.000"
4211,9770,70,"013440","14.150","0.000","0.000"
4212,9769,70,"013443","14.150","0.000","0.000"
4213,6759,70,"012192","14.180","0.000","0.000"
4214,4176,70,"012744","40.000","8.000","0.000"
4215,11068,70,"7898062737612","14.150","0.000","0.000"
4216,8056,34,"3","7.490","0.000","0.000"
4217,7641,34,"5","3.590","0.000","0.000"
4218,7746,34,"24","2.110","0.000","0.000"
4219,2681,22,"88","55.000","20.000","0.000"
4220,870,22,"211","0.673","20.000","0.000"
4221,10807,5,"1202963CT","5.600","0.000","0.000"
4222,10811,5,"1202967CT","5.200","0.000","0.000"
4223,10811,5,"7894900087062","5.200","0.000","0.000"
4224,10807,5,"7894900086027","5.600","0.000","0.000"
4229,2816,50,"560385","154.502","6.700","0.000"
4230,1242,18,"000000000012039469","24.210","6.000","0.000"
4231,1240,18,"000000000012039550","24.210","6.000","0.000"
4232,8455,18,"000000000012378445","117.070","21.000","0.000"
4233,10855,18,"000000000012396174","65.350","14.000","0.000"
4235,10855,18,"7891000276518","4.670","0.000","0.000"
4236,4404,18,"000000000012241562","6.138","0.000","0.000"
4238,11991,43,"69368","5.070","6.000","0.000"
4239,3514,71,"1126","11.280","0.000","0.000"
4242,7575,71,"1127","15.390","0.000","0.000"
4247,9955,50,"674256","132.700","25.000","0.000"
4248,11198,50,"681219","50.280","15.000","0.000"
4250,10675,50,"470830","136.200","12.000","0.000"
4251,4619,50,"339344","322.750","20.000","0.000"
4254,4648,50,"500546","143.750","10.000","0.000"
4255,11800,50,"686445","54.470","12.000","0.000"
4256,11097,50,"686095","52.520","12.000","0.000"
4258,78,50,"500731","84.240","24.000","0.000"
4260,11198,50,"7891515548889","3.350","0.000","0.000"
4261,11994,50,"141698","166.700","12.000","0.000"
4262,8555,11,"5006","15.990","12.000","0.000"
4263,7819,11,"5005","15.990","12.000","0.000"
4264,2470,27,"0013566","22.880","8.000","0.000"
4265,2478,27,"0000371","86.010","24.000","0.000"
4270,3595,71,"1155","8.200","0.000","0.000"
4271,11095,71,"239","13.590","0.000","0.000"
4272,2736,50,"569824","157.700","10.000","0.000"
4274,2824,50,"997886","276.400","20.000","0.000"
4275,6179,4,"000253037322","7.390","0.000","0.000"
4276,10345,4,"000253000305","6.060","0.000","0.000"
4277,6793,4,"000253009622","6.060","0.000","0.000"
4278,5306,4,"000253007438","6.060","0.000","0.000"
4279,5415,4,"000253007391","6.060","0.000","0.000"
4280,2079,4,"000253019565","3.170","0.000","0.000"
4281,7459,4,"000253004070","3.170","0.000","0.000"
4282,11995,4,"000253008378","7.390","0.000","0.000"
4283,2223,4,"000160001264","18.150","0.000","0.000"
4284,6261,4,"000160057131","2.980","0.000","0.000"
4285,6765,4,"000160097431","12.690","0.000","0.000"
4286,1929,4,"001084000301","1.820","0.000","0.000"
4287,11996,4,"001666020037","6.830","0.000","0.000"
4288,7753,4,"000253004991","6.110","0.000","0.000"
4289,7636,4,"000253005004","6.110","0.000","0.000"
4290,11997,4,"000253005011","6.110","0.000","0.000"
4291,7010,4,"000253041187","9.740","0.000","0.000"
4292,11809,39,"112360","3.288","0.000","0.000"
4293,11808,39,"112361","3.451","0.000","0.000"
4294,10762,39,"112304","3.526","0.000","0.000"
4295,622,39,"112215","3.126","0.000","0.000"
4296,10762,39,"7896005030400","3.530","0.000","0.000"
4298,290,44,"20","4.190","0.000","0.000"
4299,2817,50,"239723","118.020","14.000","0.000"
4300,11244,13,"300047676","5.950","0.000","0.000"
4301,11244,13,"7892840816711","5.950","0.000","0.000"
4302,6216,3,"298964","5.780","0.000","0.000"
4304,3817,3,"299017","2.790","0.000","0.000"
4305,2880,3,"269131","1.200","0.000","0.000"
4306,7137,3,"292616","2.300","0.000","0.000"
4307,10100,3,"295516","4.200","0.000","0.000"
4308,3976,3,"243701","13.200","0.000","0.000"
4309,2124,3,"80640","11.990","0.000","0.000"
4310,2125,3,"59269","14.990","0.000","0.000"
4311,8427,3,"37885","1.300","0.000","0.000"
4312,9913,3,"300185","7.130","0.000","0.000"
4313,10102,3,"295173","1.590","0.000","0.000"
4314,10103,3,"295174","1.590","0.000","0.000"
4315,3976,3,"7896036090954","13.200","0.000","0.000"
4317,11999,72,"201760","68.270","10.000","0.000"
4318,10627,72,"201545","65.060","10.000","0.000"
4319,1643,72,"201510","37.870","16.000","0.000"
4320,10627,72,"7896061915307","6.510","0.000","0.000"
4321,286,44,"203","62.250","25.000","0.000"
4322,3286,31,"1078","8.360","0.000","0.000"
4323,12000,31,"472216","3.750","0.000","0.000"
4324,2522,43,"66126","6.760","0.000","0.000"
4325,11221,5,"1000088PZ","1.615","0.000","0.000"
4326,11754,5,"1203007CT","1.660","0.000","0.000"
4327,2492,5,"1201437CT","3.728","0.000","0.000"
4328,94,5,"1200420PZ","1.428","0.000","0.000"
4329,10914,5,"1200019CT","2.300","0.000","0.000"
4330,12001,5,"1202940CT","1.600","0.000","0.000"
4331,11754,5,"7894900087093","1.660","0.000","0.000"
4332,10914,5,"7891098040671","2.300","0.000","0.000"
4333,12002,73,"710","62.000","0.000","0.000"
4334,3599,6,"8004453-0","79.000","20.000","0.000"
4335,4095,6,"8001517-0","51.600","24.000","0.000"
4336,888,6,"8001588-0","151.680","20.000","0.000"
4338,3702,6,"8000937-0","69.490","50.000","0.000"
4339,504,6,"8000935-0","69.490","50.000","0.000"
4340,4298,6,"8004513-0","53.400","12.000","0.000"
4341,1122,6,"8001590-0","65.790","28.000","0.000"
4342,2695,6,"8001621-0","65.800","28.000","0.000"
4343,1104,6,"8001043-0","332.610","24.000","0.000"
4345,115,35,"102515","5.943","0.000","0.000"
4346,7867,17,"12326241","2.070","0.000","0.000"
4347,8457,17,"2200001","3.590","0.000","0.000"
4350,81,64,"05012-0","9.800","2.000","0.000"
4351,73,64,"05229-0","8.280","4.000","0.000"
4352,10126,34,"267","7.710","0.000","0.000"
4353,9705,34,"269","7.710","0.000","0.000"
4354,12005,34,"325","7.710","0.000","0.000"
4355,12006,34,"327","2.500","0.000","0.000"
4356,12007,67,"93231","41.950","0.000","0.000"
4357,12003,46,"000000000000033440","5.900","0.000","0.000"
4358,2520,46,"000000000000006755","5.600","0.000","0.000"
4359,12003,46,"7898912485496","5.900","0.000","0.000"
4360,9852,46,"000000000000027954","129.430","7.000","0.000"
4361,12008,66,"3527","62.370","0.000","0.000"
4364,12011,66,"3775","31.950","0.000","0.000"
4365,12012,66,"4024","24.450","0.000","0.000"
4366,12013,66,"903","24.220","0.000","0.000"
4367,12014,66,"4129","174.000","0.000","0.000"
4369,12016,17,"12421778","2.240","0.000","0.000"
4370,8858,70,"012414","11.710","0.000","0.000"
4371,10661,70,"013441","14.150","0.000","0.000"
4372,9241,70,"013444","14.150","0.000","0.000"
4373,10661,70,"7898062737599","14.150","0.000","0.000"
4375,4486,50,"824401","107.800","10.000","0.000"
4376,10471,50,"733795","89.580","24.000","0.000"
4378,7223,50,"478081","99.880","12.000","0.000"
4379,11096,50,"7891515534110","8.580","0.000","0.000"
4380,11529,50,"7891515557454","5.080","0.000","0.000"
4381,2732,45,"159956","273.600","20.000","0.000"
4383,10319,45,"162883","29.250","20.000","0.000"
4384,10319,45,"7892840816858","1.460","0.000","0.000"
4385,10320,45,"7892840816896","1.460","0.000","0.000"
4386,11106,45,"7892840816872","1.460","0.000","0.000"
4387,11050,45,"7892840816889","1.460","0.000","0.000"
4388,8302,11,"4184","42.150","27.000","0.000"
4389,1145,11,"2312","9.790","0.000","0.000"
4390,1147,11,"2351","9.790","0.000","0.000"
4391,9079,31,"443263","3.080","0.000","0.000"
4392,11264,55,"07500435153867","17.490","0.000","0.000"
4393,9879,55,"17500435153871","95.880","12.000","0.000"
4394,5786,55,"07506339332650","21.990","0.000","0.000"
4395,5995,55,"07506339389883","21.990","0.000","0.000"
4396,485,55,"02800039473206","95.880","12.000","0.000"
4397,6768,55,"02800045080702","95.880","12.000","0.000"
4398,5221,55,"02800045939901","197.880","12.000","0.000"
4399,12017,55,"07500435153898","19.990","0.000","0.000"
4400,11264,55,"7500435153867","17.490","0.000","0.000"
4401,8417,18,"000000000012308482","34.010","15.000","0.000"
4402,12018,18,"000000000000414057","40.580","24.000","0.000"
4403,653,18,"000000000000414513","12.098","0.000","0.000"
4404,7024,18,"000000000012039555","31.595","6.000","0.000"
4406,1122,18,"000000000012246309","71.420","0.000","0.000"
4409,9721,18,"000000000012440848","118.060","27.000","0.000"
4410,10378,18,"000000000012459549","4.960","0.000","0.000"
4411,1164,18,"000000000012105484","50.080","12.000","0.000"
4414,67,18,"000000000012443830","47.290","27.000","0.000"
4415,12019,18,"000000000000411059","290.520","6.000","0.000"
4416,12020,18,"000000000000415533","494.640","6.000","0.000"
4417,11985,18,"000000000000411526","435.280","6.000","0.000"
4418,12021,21,"000000000075386","30.810","30.000","0.000"
4419,12022,21,"000000000075385","30.810","30.000","0.000"
4420,12023,21,"000000000075357","86.680","20.000","0.000"
4421,4106,21,"000000000030055","59.370","30.000","0.000"
4422,12024,21,"000000000075389","30.810","30.000","0.000"
4423,12025,21,"000000000075388","30.810","30.000","0.000"
4424,6546,21,"000000000075106","20.350","40.000","0.000"
4425,12026,21,"000000000075387","30.810","30.000","0.000"
4426,10766,21,"000000000030135","67.830","30.000","0.000"
4427,9065,21,"000000000075174","11.810","12.000","0.000"
4428,652,21,"000000000075507","110.050","24.000","0.000"
4429,10870,21,"000000000030137","54.520","30.000","0.000"
4431,12027,21,"000000000096281","130.030","40.000","0.000"
4432,9440,21,"000000000075191","99.370","32.000","0.000"
4433,12028,21,"000000000075353","59.620","50.000","0.000"
4434,10393,21,"000000000075210","96.220","20.000","0.000"
4435,10870,21,"7891152800531","1.820","0.000","0.000"
4436,10766,21,"7891152800517","2.260","0.000","0.000"
4437,12030,27,"0004359","10.850","6.000","0.000"
4438,12031,27,"0023550","9.960","12.000","0.000"
4439,11901,27,"0023194","29.110","8.000","0.000"
4440,9135,27,"0017266","29.508","12.000","0.000"
4443,11200,27,"7891991002141","26.640","0.000","0.000"
4444,4603,56,"68421963","77.610","4.000","0.000"
4445,8078,56,"68422038","66.490","4.000","0.000"
4446,7727,56,"68422175","66.490","4.000","0.000"
4447,10091,56,"68286782","69.260","4.000","0.000"
4448,3277,56,"68600602","91.380","22.000","0.000"
4449,12032,65,"2048","90.630","0.000","0.000"
4451,12033,31,"432536","5.800","0.000","0.000"
4452,12034,31,"469872","1.870","0.000","0.000"
4453,9610,31,"462446","4.450","3.000","0.000"
4454,1723,14,"374","56.080","6.000","0.000"
4455,765,14,"236","116.468","24.000","0.000"
4456,4225,14,"418","8.290","0.000","0.000"
4457,3025,14,"3688","50.370","24.000","0.000"
4458,1349,14,"33","44.778","48.000","0.000"
4459,9111,4,"000019090258","78.720","24.000","0.000"
4460,3161,4,"000007222534","28.630","14.000","0.000"
4461,3163,4,"000007223683","24.550","14.000","0.000"
4464,7404,30,"1403010001","26.320","16.000","0.000"
4465,8125,30,"1403020001","37.740","16.000","0.000"
4466,12035,34,"326","2.190","0.000","0.000"
4467,12036,34,"324","3.690","0.000","0.000"
4468,4321,37,"332261","1.550","0.000","0.000"
4469,3355,37,"332263","1.550","0.000","0.000"
4470,5613,37,"332260","1.550","0.000","0.000"
4471,9299,5,"1000130PZ","2.170","0.000","0.000"
4472,11803,5,"7894900666502","1.590","0.000","0.000"
4473,8882,39,"26542","4.457","0.000","0.000"
4474,6314,39,"26505","7.380","0.000","0.000"
4475,5459,39,"26504","3.800","0.000","0.000"
4476,8930,39,"42149","13.639","0.000","0.000"
4477,12038,39,"40745","17.900","24.000","0.000"
4478,12039,39,"112711","37.090","15.000","0.000"
4479,12040,39,"112715","37.090","15.000","0.000"
4480,9572,39,"65819","42.518","6.000","0.000"
4481,12041,39,"65843","42.518","6.000","0.000"
4482,11299,39,"48628","9.183","12.000","0.000"
4483,9568,39,"65827","81.730","12.000","0.000"
4484,11129,39,"40756","40.217","6.000","0.000"
4485,12042,39,"40755","47.447","12.000","0.000"
4486,12043,39,"65841","2.949","0.000","0.000"
4487,12044,39,"65842","2.949","0.000","0.000"
4488,7817,39,"40709","87.243","30.000","0.000"
4489,11299,39,"7898591450600","0.770","0.000","0.000"
4490,11129,39,"7506161220545","6.700","0.000","0.000"
4493,2818,50,"468282","208.830","10.400","0.000"
4494,921,26,"000000000012011020","66.670","4.000","0.000"
4495,12047,20,"0001626","115.200","24.000","0.000"
4496,12048,20,"0001736","83.600","24.000","0.000"
4497,6060,20,"0001801","69.720","100.000","0.000"
4498,1454,20,"0001810","10.900","10.000","0.000"
4499,6306,20,"0002105","3.098","0.000","0.000"
4500,10168,20,"0004793","6.390","0.000","0.000"
4501,8904,20,"0006462","82.720","50.000","0.000"
4502,8604,11,"5188","42.300","24.000","0.000"
4503,9772,11,"5348","42.100","6.000","0.000"
4504,5234,11,"4900","3.570","0.000","0.000"
4505,2883,11,"4882","1.750","0.000","0.000"
4506,12049,11,"10348","1.750","0.000","0.000"
4507,8154,4,"000298001750","35.060","24.000","0.000"
4508,7477,4,"000298001749","35.060","24.000","0.000"
4509,7328,4,"000298001746","35.060","24.000","0.000"
4510,7329,4,"000298001745","35.060","24.000","0.000"
4511,3202,70,"012746","40.000","8.000","0.000"
4512,12050,70,"016007","75.180","6.000","0.000"
4513,10839,10,"03020015","48.540","6.000","0.000"
4514,567,10,"01002004","24.700","6.000","0.000"
4515,12051,10,"03019026","64.680","12.000","0.000"
4516,10839,10,"7896093500021","8.090","0.000","0.000"
4517,9669,40,"3008320","4.110","0.000","0.000"
4518,9087,40,"1019402","5.800","0.000","0.000"
4519,11429,40,"1019727","6.140","0.000","0.000"
4520,9452,40,"1060862","8.490","0.000","0.000"
4521,11429,40,"7894650012994","6.140","0.000","0.000"
4522,12052,13,"300052952","3.040","0.000","0.000"
4523,75,19,"8338","3.890","0.000","0.000"
4524,10082,47,"130036","8.477","0.000","0.000"
4525,10083,47,"130038","8.477","0.000","0.000"
4526,10084,47,"130039","8.477","0.000","0.000"
4527,11771,47,"130054","8.477","0.000","0.000"
4528,11769,47,"130055","8.477","0.000","0.000"
4529,11151,47,"430100","3.908","0.000","0.000"
4530,11150,47,"430101","6.845","0.000","0.000"
4531,9157,47,"480046","11.067","0.000","0.000"
4532,4739,47,"860002","12.732","0.000","0.000"
4533,11770,47,"130037","8.477","0.000","0.000"
4534,11150,47,"L","6.850","0.000","0.000"
4535,7780,45,"158693","1.970","0.000","0.000"
4536,1705,45,"160307","49.330","12.000","0.000"
4537,9705,34,"7898118392260","7.710","0.000","0.000"
4538,695,42,"1057002","318.840","120.000","0.000"
4539,2693,15,"27","262.950","10.000","0.000"
4540,6761,15,"34","59.900","12.000","0.000"
4541,2536,15,"22","59.900","12.000","0.000"
4542,3383,24,"2522","10.500","0.000","0.000"
4543,10566,17,"23110","2.180","0.000","0.000"
4544,12053,17,"23103","1.890","0.000","0.000"
4545,10566,17,"7899916906031","2.180","0.000","0.000"
4546,284,44,"15","3.190","0.000","0.000"
4547,3644,44,"18","3.190","0.000","0.000"
4548,295,44,"19","4.190","0.000","0.000"
4549,283,44,"24","3.090","0.000","0.000"
4550,5679,44,"26","3.190","0.000","0.000"
4551,12054,66,"542","62.000","0.000","0.000"
4552,1449,16,"104452","6.712","0.000","0.000"
4553,2905,16,"104449","11.344","0.000","0.000"
4554,827,16,"104926","4.468","0.000","0.000"
4555,2033,16,"105697","6.452","0.000","0.000"
4556,1673,16,"103735","10.420","0.000","0.000"
4557,9606,16,"105461","7.989","0.000","0.000"
4558,2072,16,"103701","2.430","0.000","0.000"
4559,4393,16,"103593","7.610","0.000","0.000"
4560,12055,21,"000000000075384","30.810","30.000","0.000"
4561,2531,50,"500728","85.860","24.000","0.000"
4562,288,50,"293890","166.700","12.000","0.000"
4564,9707,34,"271","7.710","0.000","0.000"
4565,9714,35,"123329","8.400","0.000","0.000"
4566,9713,35,"123328","11.990","0.000","0.000"
4567,11755,5,"1203004CT","1.660","0.000","0.000"
4568,10948,5,"1202968CT","5.200","0.000","0.000"
4569,94,5,"1200420TF","1.428","0.000","0.000"
4570,12056,5,"1203006CT","1.660","0.000","0.000"
4571,11755,5,"7894900087055","1.660","0.000","0.000"
4572,10948,5,"7894900087109","5.200","0.000","0.000"
4573,12057,45,"163298","38.310","12.000","0.000"
4574,12058,45,"162628","6.350","0.000","0.000"
4575,12059,45,"162705","31.770","12.000","0.000"
4576,7599,11,"3905","1.790","0.000","0.000"
4577,12060,16,"106141","6.663","0.000","0.000"
4578,12061,16,"106144","7.607","0.000","0.000"
4579,2034,16,"105809","57.135","15.000","0.000"
4580,6400,16,"106019","17.250","12.000","0.000"
4581,12062,34,"345","3.590","0.000","0.000"
4582,11843,34,"7898118392659","3.590","0.000","0.000"
4584,12063,18,"000000000012510643","5.633","0.000","0.000"
4585,12064,75,"044540010101","25016.240","0.000","0.000"
4586,12065,75,"044540020101","245383.760","0.000","0.000"
4587,11093,13,"300052728","5.680","0.000","0.000"
4588,9552,13,"300045932","2.270","0.000","0.000"
4589,11093,13,"7892840818319","5.680","0.000","0.000"
4590,3927,30,"105010001","6.290","6.000","0.000"
4592,2487,12,"26","5.500","0.000","0.000"
4594,12067,65,"2050","68.620","0.000","0.000"
4595,12068,65,"620","105.680","0.000","0.000"
4596,12069,65,"12164","29.900","0.000","0.000"
4597,11947,65,"698","10.060","0.000","0.000"
4598,12070,65,"15728","89.010","0.000","0.000"
4599,9730,31,"462452","1.750","0.000","0.000"
4600,12071,31,"472107","1.680","0.000","0.000"
4601,12072,31,"469871","1.870","0.000","0.000"
4602,8857,70,"013099","11.710","0.000","0.000"
4603,11069,70,"013673","14.180","0.000","0.000"
4604,11069,70,"7898062734147","14.180","0.000","0.000"
4605,9526,51,"172766","7.160","0.000","0.000"
4606,12073,51,"423343","85.000","10.100","0.000"
4607,12074,51,"8222","10.050","0.000","0.000"
4608,12075,51,"336122","4.408","0.000","0.000"
4609,12076,51,"308536","6.761","0.000","0.000"
4610,12077,51,"338044","2.210","0.000","0.000"
4611,12078,51,"308579","7.689","0.000","0.000"
4612,273,71,"1137","8.090","0.000","0.000"
4613,4057,14,"66","39.719","24.000","0.000"
4614,428,14,"3689","53.160","24.000","0.000"
4615,9831,14,"11729","62.280","24.000","0.000"
4616,12079,14,"13352","27.976","12.000","0.000"
4617,7318,14,"13351","27.976","12.000","0.000"
4618,9831,14,"7896102500493","2.600","0.000","0.000"
4619,9522,51,"8206","14.463","0.000","0.000"
4620,9522,51,"8206","14.463","0.000","0.000"
4622,12080,17,"22273","15.310","0.000","0.000"
4623,12080,17,"7899916900527","15.310","0.000","0.000"
4624,11919,5,"1002162TF","1.875","0.000","0.000"
4625,11408,5,"1200171CT","1.948","0.000","0.000"
4626,3308,5,"1201276CT","5.690","0.000","0.000"
4627,11408,5,"7896052607624","1.950","0.000","0.000"
4628,11919,5,"7894900180008","1.880","0.000","0.000"
4629,1253,54,"000000000011320367","26.513","30.000","0.000"
4630,11099,50,"648775","68.360","9.000","0.000"
4631,9392,6,"8002578-0","40.250","10.000","0.000"
4632,833,6,"8000011-0","39.400","10.000","0.000"
4633,3495,6,"8001036-0","277.560","30.000","0.000"
4634,978,76,"PR83672353","170.000","20.000","0.000"
4635,3093,50,"500426","286.800","15.000","0.000"
4636,11099,50,"7891515535179","7.600","0.000","0.000"
4637,5166,46,"000000000000015759","53.400","24.000","0.000"
4638,103,46,"000000000000001434","157.000","12.000","0.000"
4639,7502,46,"000000000000005703","103.000","20.000","0.000"
4640,10545,39,"112277","0.870","0.000","0.000"
4641,10349,39,"112278","0.870","0.000","0.000"
4642,1632,39,"96571","4.371","0.000","0.000"
4643,9682,39,"112249","3.005","0.000","0.000"
4644,12024,39,"112375","1.047","0.000","0.000"
4645,12025,39,"112376","1.047","0.000","0.000"
4646,12055,39,"112378","1.047","0.000","0.000"
4647,1123,39,"13309","3.141","0.000","0.000"
4648,2635,39,"96050","1.773","0.000","0.000"
4649,12026,39,"112377","1.102","0.000","0.000"
4650,12022,39,"112373","1.102","0.000","0.000"
4651,12021,39,"112374","1.102","0.000","0.000"
4652,10798,39,"112198","1.600","0.000","0.000"
4653,3680,39,"39437","1.867","0.000","0.000"
4654,12084,39,"41924","4.986","0.000","0.000"
4655,10798,39,"7896024726582","1.600","0.000","0.000"
4656,10349,39,"7896213005177","0.870","0.000","0.000"
4657,10545,39,"7896213005184","0.870","0.000","0.000"
4658,8411,43,"66784","3.690","0.000","0.000"
4659,8713,43,"66781","3.690","0.000","0.000"
4660,6416,43,"65137","3.290","0.000","0.000"
4661,8977,43,"67992","46.080","8.000","0.000"
4662,8855,70,"012415","11.710","0.000","0.000"
4664,9723,27,"0020498","23.743","0.000","0.000"
4665,11066,27,"0012948","36.207","0.000","0.000"
4666,9026,27,"0009320","29.123","0.000","0.000"
4668,2814,68,"0006","13.300","0.000","0.000"
4670,2614,49,"07050001","47.510","30.000","0.000"
4671,1073,49,"07050002","47.510","30.000","0.000"
4672,12086,49,"07050101","33.070","30.000","0.000"
4674,12088,49,"07050103","33.070","30.000","0.000"
4675,12087,49,"07050102","33.070","30.000","0.000"
4676,4191,31,"378854","5.450","0.000","0.000"
4677,9022,31,"462510","7.040","0.000","0.000"
4678,3327,31,"469683","3.840","2.000","0.000"
4679,12089,49,"7897353902968","1.160","0.000","0.000"
4680,12090,49,"7897353902968","1.160","0.000","0.000"
4682,3985,4,"000160005540","3.500","0.000","0.000"
4683,2319,4,"000160006967","3.500","0.000","0.000"
4684,9969,4,"000160536671","1.940","0.000","0.000"
4685,9968,4,"000160536677","1.940","0.000","0.000"
4686,8564,4,"000160536667","1.940","0.000","0.000"
4687,4270,4,"001007006660","7.020","0.000","0.000"
4688,8803,21,"000000000059164","55.570","12.000","0.000"
4689,12092,21,"000000000075422","101.120","24.000","0.000"
4690,12093,21,"000000000075430","100.400","24.000","0.000"
4691,12094,21,"000000000075414","91.940","24.000","0.000"
4692,12095,25,"65832","20.210","0.000","0.000"
4693,12096,25,"65833","20.210","0.000","0.000"
4694,12097,25,"65830","20.210","0.000","0.000"
4695,12098,25,"65836","20.210","0.000","0.000"
4696,11606,25,"65837","20.210","0.000","0.000"
4697,11061,25,"65838","20.210","0.000","0.000"
4698,12099,25,"65826","20.210","0.000","0.000"
4699,12100,25,"66151","22.770","0.000","0.000"
4700,12101,25,"67504","26.750","0.000","0.000"
4701,12102,25,"67505","26.750","0.000","0.000"
4702,12103,25,"67515","26.750","0.000","0.000"
4703,12104,25,"67508","26.750","0.000","0.000"
4704,12105,25,"67510","26.750","0.000","0.000"
4705,12106,25,"66178","18.640","0.000","0.000"
4706,11608,25,"66179","18.640","0.000","0.000"
4707,12107,25,"66180","18.640","0.000","0.000"
4708,12108,25,"66186","18.640","0.000","0.000"
4709,12109,25,"66187","18.640","0.000","0.000"
4710,12110,25,"67444","25.690","0.000","0.000"
4711,12111,25,"67445","25.690","0.000","0.000"
4712,12112,25,"67437","25.690","0.000","0.000"
4713,12113,25,"67438","25.690","0.000","0.000"
4714,12114,25,"67439","25.690","0.000","0.000"
4715,12115,25,"67441","25.690","0.000","0.000"
4717,10544,21,"000000000075267","55.010","50.000","0.000"
4718,10544,21,"7896213005191","1.100","0.000","0.000"
4719,6264,60,"574104","130.270","24.000","0.000"
4720,11920,5,"1002160TF","1.875","0.000","0.000"
4721,12116,5,"1010240TF","1.385","0.000","0.000"
4722,91,5,"1200421CT","1.428","0.000","0.000"
4723,11920,5,"7894900310016","1.880","0.000","0.000"
4725,11098,50,"648777","67.690","9.000","0.000"
4726,3621,50,"500736","109.200","8.000","0.000"
4727,4354,50,"500213","197.400","12.000","0.000"
4728,8183,50,"470813","212.520","12.000","0.000"
4730,4621,50,"973500","74.280","20.000","0.000"
4732,12119,50,"653465","85.860","24.000","0.000"
4733,12120,50,"460562","146.980","16.000","0.000"
4734,12118,50,"694798","110.040","12.000","0.000"
4735,11098,50,"7891515535193","7.520","0.000","0.000"
4736,5212,45,"162198","38.020","12.000","0.000"
4737,5210,45,"162199","38.020","12.000","0.000"
4738,11698,45,"159879","11.270","0.000","0.000"
4739,12121,13,"7892840819576","6.820","0.000","0.000"
4740,12122,13,"7892840819576","6.820","0.000","0.000"
4741,12123,13,"7892840819705","6.820","0.000","0.000"
4742,12124,13,"7892840819705","6.820","0.000","0.000"
4743,12125,13,"7892840819613","5.980","0.000","0.000"
4744,4560,45,"162197","38.020","12.000","0.000"
4747,12125,13,"300055994","3.790","0.000","0.000"
4748,12121,13,"300055996","3.790","0.000","0.000"
4749,12123,13,"300055993","3.020","0.000","0.000"
4750,12127,13,"300055989","2.280","0.000","0.000"
4751,12128,13,"300055988","2.280","0.000","0.000"
4752,12127,13,"7892840819682","2.280","0.000","0.000"
4753,2810,68,"41","26.500","0.000","0.000"
4754,2809,68,"42","28.000","0.000","0.000"
4755,9725,68,"167","335.000","12.000","0.000"
4756,647,77,"65011","2.990","0.000","0.000"
4757,1031,77,"82237","3.810","0.000","0.000"
4758,3427,77,"27032","6.290","0.000","0.000"
4759,10561,77,"393372","0.490","0.000","0.000"
4760,49,77,"266877","10.890","9.000","0.000"
4761,10561,77,"7891008414127","0.490","0.000","0.000"
4762,1970,77,"54938","2.490","0.000","0.000"
4763,2545,77,"44345","0.890","0.000","0.000"
4764,2711,77,"118434","2.690","0.000","0.000"
4765,3415,77,"1958","7.050","0.000","0.000"
4766,929,77,"468956","6.300","0.000","0.000"
4767,1444,77,"81376","5.650","0.000","0.000"
4768,4432,77,"47590","21.990","0.000","0.000"
4769,1944,77,"47591","21.990","0.000","0.000"
4770,2954,77,"47589","21.990","0.000","0.000"
4771,4215,77,"3309","3.990","0.000","0.000"
4772,10885,77,"446154","11.990","0.000","0.000"
4773,9355,77,"387444","2.390","0.000","0.000"
4774,11792,77,"459972","2.390","0.000","0.000"
4775,3003,77,"102655","2.390","0.000","0.000"
4776,378,77,"18769","2.390","0.000","0.000"
4778,1271,4,"000006111000","2.670","0.000","0.000"
4779,1281,4,"000006111001","2.670","0.000","0.000"
4780,1310,4,"000006000015","3.000","0.000","0.000"
4781,6334,4,"000006102014","3.150","0.000","0.000"
4782,2742,4,"000007140059","211.230","12.000","0.000"
4783,10741,4,"000019090262","3.280","0.000","0.000"
4784,12130,4,"000006104686","1.440","0.000","0.000"
4785,3166,4,"000007223682","24.550","14.000","0.000"
4786,3167,4,"000007222535","28.630","12.000","0.000"
4787,10165,4,"000007222533","28.630","12.000","0.000"
4788,10741,4,"7891079013045","3.280","0.000","0.000"
4789,10165,4,"78940017","2.390","0.000","0.000"
4790,499,14,"3617","249.450","100.000","0.000"
4791,4241,14,"2884","11.938","4.000","0.000"
4792,5971,14,"2850","11.938","4.000","0.000"
4793,12133,14,"10602","3.790","0.000","0.000"
4794,4465,44,"207","102.250","25.000","0.000"
4795,292,44,"214","129.750","25.000","0.000"
4796,949,18,"000000000012028625","10.063","0.000","0.000"
4797,10379,18,"000000000012458810","280.785","30.000","0.000"
4799,10183,18,"7891000285213","0.700","0.000","0.000"
4800,8225,18,"000000000012365022","3.700","0.000","0.000"
4801,3172,18,"000000000000414602","40.030","30.000","0.000"
4802,8143,18,"000000000012196210","40.940","30.000","0.000"
4803,8035,18,"000000000012344654","1.129","0.000","0.000"
